report,vars,plot,label,label_short,sets,type
ms_p1,B223a,B22,Ich habe für die Berufs- oder Studienwahl nützliche Informationen erhalten (z. B. durch den Besuch von Betrieben oder Studien- und Berufsmessen).,Ich habe für die Berufs- oder Studienwahl nützliche Informationen erhalten.,set01,sus
ms_p1,B223d,B22,Insgesamt bin ich mit dem Angebot meiner Schule zur beruflichen Orientierung zufrieden.,Insgesamt bin ich mit dem Angebot meiner Schule zur beruflichen Orientierung zufrieden.,set01,sus
rpt_leh_fz_p2,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
gs_p2,A431b,A43,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer lobt mich, wenn ich mich so richtig anstrenge.</span></span></b></span>","Die Lehrkraft lobt mich, wenn ich mich so richtig anstrenge",set01,sus
rpt_leh_fz_p2,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_all_p1,A123A,A12,Im Unterricht wird keine Zeit vertrödelt.,Im Unterricht wird keine Zeit vertrödelt.,set01,sus
rpt_leh_gs_p1,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_leh_gs_p1,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_leh_gs_p2,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_all_fb_p1,A123A,A12,Im Unterricht wird keine Zeit vertrödelt.,Im Unterricht wird keine Zeit vertrödelt.,set01,sus
rpt_leh_gs_p2,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_all_p2,B113l,B11,"Schülerinnen und Schüler haben bei uns viele Möglichkeiten Verantwortung zu übernehmen (z. B. Mentoren, Projekte in Schülerverantwortung, Streitschlichter).",SuS haben bei uns viele Möglichkeiten Verantwortung zu übernehmen.,set01,leh
rpt_leh_p1,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_all_p1,A432,A43,"Im Unterricht wird niemand ausgelacht, der einen Fehler macht.","Im Unterricht wird niemand ausgelacht, der einen Fehler macht.",set01,sus
rpt_all_bq_p5,A611,A61,"Die Lehrkraft erklärt uns, wie alte und neue Themen miteinander zusammenhängen.","Die Lehrkraft erklärt uns, wie alte und neue Themen miteinander zusammenhängen.",set01,sus
rpt_leh_bq_p1,A611a,A61,"An unserer Schule wird besonderer Wert darauf gelegt, die betrieblichen Erfahrungen der Schülerinnen und Schüler in den Unterricht zu integrieren.","Die Schule legt besond. Wert darauf, betriebl. Erfahrungen der SuS in d. Unterricht zu integrieren.",set01,leh
rpt_all_fb_p1,A432,A43,"Im Unterricht wird niemand ausgelacht, der einen Fehler macht.","Im Unterricht wird niemand ausgelacht, der einen Fehler macht.",set01,sus
rpt_leh_p1,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_leh_p2,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_leh_p2,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_all_p1,B223b,B22,Die Einblicke in die berufliche Praxis (z. B. im Rahmen von Praktika) haben mir bei der Berufs- oder Studienwahl geholfen.,Die Einblicke in die berufliche Praxis haben mir bei der Berufs- oder Studienwahl geholfen.,set01,sus
rpt_all_p1,B223c,B22,"Ich habe erfahren, welche Berufe am besten zu meinen Stärken passen.","Ich habe erfahren, welche Berufe am besten zu meinen Stärken passen.",set01,sus
rpt_sus_bq_p1,B131W124B,W12,NA,"An dieser Schule wird man respektiert, egal wo die Familie herkommt oder welchen Glauben man hat.",set01,sus
rpt_sus_fb_p1,B131W124B,W12,NA,"An dieser Schule wird man respektiert, egal wo die Familie herkommt oder welchen Glauben man hat.",set01,sus
rpt_all_p1,B223a,B22,Ich habe für die Berufs- oder Studienwahl nützliche Informationen erhalten (z. B. durch den Besuch von Betrieben oder Studien- und Berufsmessen).,Ich habe für die Berufs- oder Studienwahl nützliche Informationen erhalten.,set01,sus
rpt_all_p1,B223d,B22,Insgesamt bin ich mit dem Angebot meiner Schule zur beruflichen Orientierung zufrieden.,Insgesamt bin ich mit dem Angebot meiner Schule zur beruflichen Orientierung zufrieden.,set01,sus
rpt_sus_bq_p1,B131W124C,W12,NA,Bei uns werden einzelne Schülerinnen und Schüler oft ausgegrenzt.,set01,sus
ms_p2,B113l,B11,"Schülerinnen und Schüler haben bei uns viele Möglichkeiten Verantwortung zu übernehmen (z. B. Mentoren, Projekte in Schülerverantwortung, Streitschlichter).",SuS haben bei uns viele Möglichkeiten Verantwortung zu übernehmen.,set01,leh
rpt_sus_fb_p1,B131W124C,W12,NA,Bei uns werden einzelne Schülerinnen und Schüler oft ausgegrenzt.,set01,sus
rpt_all_p1,A133A,A13,In diesem Unterricht fühle ich mich wohl.,In diesem Unterricht fühle ich mich wohl.,set01,sus
rpt_sus_fz_p1,B131W124m,W12,NA,MS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
rpt_all_fz_p2,A131W121m,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer erklärt im Unterricht alles geduldig (7-10).</span></span></b></span>",MS_Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
rpt_all_fb_p1,A133A,A13,In diesem Unterricht fühle ich mich wohl.,In diesem Unterricht fühle ich mich wohl.,set01,sus
rpt_all_bq_p1,A611a,A61,"An unserer Schule wird besonderer Wert darauf gelegt, die betrieblichen Erfahrungen der Schülerinnen und Schüler in den Unterricht zu integrieren.","Die Schule legt besond. Wert darauf, betriebl. Erfahrungen der SuS in d. Unterricht zu integrieren.",set01,leh
rpt_all_fb_p1,B312,B31,"Bei Problemen und Fragen weiß ich, an wen ich mich an der Schule wenden kann.","Bei Problemen und Fragen weiß ich, an wen ich mich an der Schule wenden kann.",set01,sus
rpt_all_fb_p1,B311,B31,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,set01,leh
rpt_sus_fb_p1,B321W261,W26,NA,"Kenne die Regeln, die ich beim Umgang mit digitalen Geräten an der Schule einhalten muss.",set01,sus
rpt_sus_gm_p1,B321W261,W26,NA,"MS_Kenne die Regeln, die ich beim Umgang mit digitalen Geräten an der Schule einhalten muss",set01,sus
rpt_all_fz_p2,A133,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer ist fair und gerecht zu mir.</span></span></b></span>",GS_Die Lehrkraft ist fair und gerecht zu mir.,set01,sus
rpt_sus_p1,B321W261,W26,NA,"Kenne die Regeln, die ich beim Umgang mit digitalen Geräten an der Schule einhalten muss.",set01,sus
rpt_all_fb_p1,B312a,B31,"An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert (z. B. bezüglich Gewalt, Sexualität, Drogen, Gesundheit).",An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert.,set01,leh
rpt_all_fb_p1,B312b,B31,"Unsere Schule bietet gute Unterstützung für Schülerinnen und Schüler, die eine besondere Förderung sozialer Kompetenzen benötigen.","Die Schule bietet gute Unterstützung für Schülerinnen/Schüler, die eine besond. Förderung sozialer Kompetenzen benötigen.",set01,leh
rpt_all_fb_p1,B313,B31,An unserer Schule ist der nachhaltige Umgang mit Natur und Umwelt ein wichtiges Thema.,An unserer Schule ist der nachhaltige Umgang mit Natur und Umwelt ein wichtiges Thema.,set01,leh
rpt_all_p1,B311,B31,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,set01,leh
rpt_sus_gm_p2,A515W143,W14,NA,MS_Wir bekommen manchmal unterschiedlich schwere Aufgaben.,set01,sus
rpt_all_p1,B312a,B31,"An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert (z. B. bezüglich Gewalt, Sexualität, Drogen, Gesundheit).",An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert.,set01,leh
rpt_sus_bq_p1,B321W261m,W26,NA,"Kenne die Regeln, die ich beim Umgang mit digitalen Geräten an der Schule einhalten muss.",set01,sus
rpt_all_bq_p5,A611a,A61,"An unserer Schule wird besonderer Wert darauf gelegt, die betrieblichen Erfahrungen der Schülerinnen und Schüler in den Unterricht zu integrieren.","Die Schule legt besond. Wert darauf, betriebl. Erfahrungen der SuS in d. Unterricht zu integrieren.",set01,leh
rpt_leh_bq_p1,A611b,A61,In meinem Unterricht greife ich konsequent auf Erfahrungen aus der beruflichen Ausbildung meiner Schüler und Schülerinnen zurück.,Greife konsequent auf Erfahrungen aus der berufl. Ausb. der SuS zurück,set01,leh
rpt_all_p1,B312,B31,"Bei Problemen und Fragen weiß ich, an wen ich mich an der Schule wenden kann.","Bei Problemen und Fragen weiß ich, an wen ich mich an der Schule wenden kann.",set01,sus
rpt_leh_fb_p1,B324W264l,B32,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_leh_fb_p1,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
gm_p2,B311,B31,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,set01,leh
gs_p2,B323W263l,B32,"Ich weise die Schülerinnen und Schüler darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten.","Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_sus_fz_p2,A633m,A63,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer zeigt mir, wie ich mir etwas besser merken kann (7-10).</span></span></b></span>","MS_Meine Lehrkraft zeigt mir, wie ich mir etwas besser merken kann.",set01,sus
rpt_all_fz_p2,B311,B31,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,set01,leh
rpt_leh_fz_p1,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_leh_fz_p1,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
gm_p4,B311,B31,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,An unserer Schule ist gesunde Ernährung ein wichtiges Thema.,set01,leh
gs_p4,A527W246,W24,NA,Setze auch digital gestützte Formen der Leistungsüberprüfung ein,set01,leh
rpt_sus_p2,A423W243m,A42,"Wir erstellen Medienprodukte (wie z. B. Texte, Videos, Präsentationen).",Wir erstellen Medienprodukte.,set01,sus
rpt_all_fz_p2,A133m,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer ist fair und gerecht zu mir. (7-10).</span></span></b></span>",MS_Die Lehrkraft ist fair und gerecht zu mir.,set01,sus
rpt_leh_fz_p2,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_sus_p2,A423W243m,W24,NA,Wir erstellen Medienprodukte.,set01,sus
rpt_all_fb_p1,C224,C22,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,Die SL gibt mir konstruktives und motivierendes Feedback zu meiner Arbeit.,set01,leh
rpt_leh_fz_p2,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_leh_gs_p1,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_all_fz_p2,A521W144,A52,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer zeigt mir, wie ich besser werden kann. </span></span></b></span>","GS_Die Lehrkraft zeigt mir, wie ich besser werden kann.",set01,sus
rpt_leh_gs_p1,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_all_p2,A423W243s,A42,"Wir erstellen Medienprodukte (wie z. B. Texte, Videos, Präsentationen).",Wir erstellen Medienprodukte.,set01,sus
rpt_all_bq_p1,A611b,A61,In meinem Unterricht greife ich konsequent auf Erfahrungen aus der beruflichen Ausbildung meiner Schüler und Schülerinnen zurück.,Greife konsequent auf Erfahrungen aus der berufl. Ausb. der SuS zurück,set01,leh
gm_p2,B312a,B31,"An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert (z. B. bezüglich Gewalt, Sexualität, Drogen, Gesundheit).",An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert.,set01,leh
rpt_leh_gs_p2,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
gs_p2,B323W263l,W26,NA,"Weise SuS darauf hin, was sie beachten müssen, wenn sie digitale Inhalte verwenden und verbreiten",set01,leh
rpt_leh_gs_p2,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_all_fz_p2,A521W144m,A52,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer zeigt mir, wie ich besser werden kann (7-10).</span></span></b></span>","MS_Die Lehrkraft zeigt mir, wie ich besser werden kann.",set01,sus
rpt_all_fz_p2,B312a,B31,"An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert (z. B. bezüglich Gewalt, Sexualität, Drogen, Gesundheit).",An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert.,set01,leh
rpt_leh_p1,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
gm_p4,B312a,B31,"An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert (z. B. bezüglich Gewalt, Sexualität, Drogen, Gesundheit).",An unserer Schule sind Präventionsprogramme für Schülerinnen und Schüler etabliert.,set01,leh
rpt_leh_p1,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_all_p2,A423W243s,W24,NA,Wir erstellen Medienprodukte.,set01,sus
rpt_all_p2,B123l,B12,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,An dieser Schule fühle ich mich jederzeit fair und gerecht behandelt.,set01,leh
rpt_leh_p2,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_leh_p2,B324W264l,W26,NA,"Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_sus_bq_p1,B322W262m,W26,NA,"Reden im U. darüber, wie wir mit Info. über uns selbst und andere verantwortungsvoll umgehen",set01,sus
gs_p2,B324W264l,B32,"Ich bringe den Schülerinnen und Schülern bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können.","Bringe SuS bei, die Glaubwürdigkeit ermittelter Informationen richtig einschätzen zu können",set01,leh
rpt_sus_fb_p1,B322W262m,W26,NA,"Reden im U. darüber, wie wir mit Info. über uns selbst und andere verantwortungsvoll umgehen",set01,sus
gs_p4,A534,A53,"Ich setze Unterrichtsmethoden ein, mit denen die Eigenverantwortung der Schülerinnen und Schüler für ihren Lernprozess gestärkt wird.","Setze U-Methoden ein,  die Eigenverantwortung d. SuS f. ihren Lernprozess stärken",set01,leh
rpt_sus_gm_p1,B322W262m,W26,NA,"MS_Reden im U. darüber, wie wir mit Info. über uns selbst und andere verantwortungsvoll umgehen",set01,sus
gm_p2,A631A,A63,"Meine Lehrerin/mein Lehrer spricht mit uns darüber, wie man sich die Zeit beim Lernen am besten einteilt.","MS_Die Lehrkraft spricht mit uns darüber, wie man sich die Zeit beim Lernen am besten einteilt.",set01,sus
rpt_ubb_gm_p1,A62,A6,"<strong><span style=""font-size:16px;"">A6.2 Der Unterricht bietet herausfordernde Aufgaben.</span></strong>",A6.2 Der Unterricht bietet herausfordernde Aufgaben.,set04,ubb
